condition,location,price,title,url
izpolzvano,"Nadezhda 1, gr. Sofiya, Oblast Sofiya-grad",600.0,Iphone 8+ S ostavasha garantsiya,https://www.olx.bg/ad/iphone-8-s-ostavasha-garantsiya-CID632-ID8si6M.html
izpolzvano,"Darvenitsa, gr. Sofiya, Oblast Sofiya-grad",200.0,Motorola Moto X4 64GB/4GB Android 10 !!!,https://www.olx.bg/ad/motorola-moto-x4-64gb-4gb-android-10-CID632-ID8qid8.html
izpolzvano,"Meden rudnik - zona B, gr. Burgas, Oblast Burgas",700.0,IPhone XS,https://www.olx.bg/ad/iphone-xs-CID632-ID8si73.html
izpolzvano,"gr. Tryavna, Oblast Gabrovo",165.0,Iphone 6S,https://www.olx.bg/ad/iphone-6s-CID632-ID8si7I.html
izpolzvano,"HEI, gr. Varna, Oblast Varna",210.0,SAMSUNG A8 4ram 32gb,https://www.olx.bg/ad/samsung-a8-4ram-32gb-CID632-ID8p17m.html
izpolzvano,"NPZ Dianabad, gr. Sofiya, Oblast Sofiya-grad",350.0,Ipnone xs icloug,https://www.olx.bg/ad/ipnone-xs-icloug-CID632-ID8si7H.html
novo,"Meditsinska akademiya, gr. Sofiya, Oblast Sofiya-grad",1000.0,Telefon Samsung S20FE,https://www.olx.bg/ad/telefon-samsung-s20fe-CID632-ID8si7B.html
novo,"Tsentar, gr. Plovdiv, Oblast Plovdiv",9.0,Prodavam telefon Panasonic Kx Ts500mx,https://www.olx.bg/ad/prodavam-telefon-panasonic-kx-ts500mx-CID632-ID2UoHz.html
izpolzvano,"gr. Troyan, Oblast Lovech",50.0,Huawei p 10 lite,https://www.olx.bg/ad/huawei-p-10-lite-CID632-ID8shV6.html
izpolzvano,"Tsentar, gr. Stara Zagora, Oblast Stara Zagora",229.0,Huawei P20 Lite 64GB Dual,https://www.olx.bg/ad/huawei-p20-lite-64gb-dual-CID632-ID7RN6M.html
izpolzvano,"Tsentar, gr. Stara Zagora, Oblast Stara Zagora",650.0,Samsung Galaxy S9+ 64GB Dual G965FD,https://www.olx.bg/ad/samsung-galaxy-s9-64gb-dual-g965fd-CID632-ID7UJg7.html
novo,"MBAL Ivan Rilski, gr. Stara Zagora, Oblast Stara Zagora",399.0,NOV!!! Motorola Moto X4 64GB Dual,https://www.olx.bg/ad/nov-motorola-moto-x4-64gb-dual-CID632-ID7yqVF.html
izpolzvano,"Uchilishtni, gr. Haskovo, Oblast Haskovo",500.0,IPhone 8 256gb Silver,https://www.olx.bg/ad/iphone-8-256gb-silver-CID632-ID8f3oC.html
izpolzvano,"Ovcha kupel 1, gr. Sofiya, Oblast Sofiya-grad",10.0,Iphone 6s plus,https://www.olx.bg/ad/iphone-6s-plus-CID632-ID8s5Fl.html
izpolzvano,"Tsentar, gr. Stara Zagora, Oblast Stara Zagora",399.0,Apple iPhone 7 Plus 32GB,https://www.olx.bg/ad/apple-iphone-7-plus-32gb-CID632-ID7Y575.html
izpolzvano,"Idealen tsentar, gr. Blagoevgrad, Oblast Blagoevgrad",450.0,Iphone 8 rose gold 32 GB,https://www.olx.bg/ad/iphone-8-rose-gold-32-gb-CID632-ID8shVs.html
izpolzvano,"Avtogara, gr. Dobrich, Oblast Dobrich",150.0,Samsung a3 2017 Samsung a3 2017,https://www.olx.bg/ad/samsung-a3-2017-samsung-a3-2017-CID632-ID8shVx.html
izpolzvano,"Tsentar, gr. Stara Zagora, Oblast Stara Zagora",199.0,Xiaomi Redmi 9C 64GB 3GB RAM Dual,https://www.olx.bg/ad/xiaomi-redmi-9c-64gb-3gb-ram-dual-CID632-ID8shVA.html
novo,"Industrialna zona - iztok, gr. Stara Zagora, Oblast Stara Zagora",50.0,IP Telefon Cisco Uc Phone 6941,https://www.olx.bg/ad/ip-telefon-cisco-uc-phone-6941-CID632-ID7DZPV.html
novo,"gr. Pavlikeni, Oblast Veliko Tarnovo",250.0,"Huawei , Samsung , Xiaomi",https://www.olx.bg/ad/huawei-samsung-xiaomi-CID632-ID8nZVL.html
izpolzvano,"Tsentar, gr. Stara Zagora, Oblast Stara Zagora",270.0,Samsung Galaxy A30s 64GB Dual (A307FN),https://www.olx.bg/ad/samsung-galaxy-a30s-64gb-dual-a307fn-CID632-ID8shXz.html
izpolzvano,"Karshiyaka, gr. Plovdiv, Oblast Plovdiv",25.0,Telefon Nokia 3410,https://www.olx.bg/ad/telefon-nokia-3410-CID632-ID75PRx.html
izpolzvano,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",80.0,"Prodavam nokia/nokiya, Samsung/samsung, redmi 5+/redmi 5+ i blackberry.",https://www.olx.bg/ad/prodavam-nokia-nokiya-samsung-samsung-redmi-5-redmi-5-i-blackberry-CID632-ID8mEUS.html
izpolzvano,"Vida 1, gr. Vidin, Oblast Vidin",100.0,Nokiya 3,https://www.olx.bg/ad/nokiya-3-CID632-ID8iJk2.html
izpolzvano,"Mladost 4, gr. Sofiya, Oblast Sofiya-grad",300.0,Iphone 6 Plus 128GB,https://www.olx.bg/ad/iphone-6-plus-128gb-CID632-ID8183V.html
novo,"Zlaten rog, gr. Yambol, Oblast Yambol",40.0,Komplekti obuvki s chanta,https://www.olx.bg/ad/komplekti-obuvki-s-chanta-CID632-ID8shYj.html
izpolzvano,"Lozenets, gr. Sofiya, Oblast Sofiya-grad",530.0,Prodavam Iphone X 64gb,https://www.olx.bg/ad/prodavam-iphone-x-64gb-CID632-ID8shYf.html
izpolzvano,"Uchilishtni, gr. Haskovo, Oblast Haskovo",90.0,LG - K7 Model,https://www.olx.bg/ad/lg-k7-model-CID632-ID8ffU1.html
novo,"Mladost 1A, gr. Sofiya, Oblast Sofiya-grad",1350.0,Chisto nov Samsung Galaxy S21 5G Dual 256 GB,https://www.olx.bg/ad/chisto-nov-samsung-galaxy-s21-5g-dual-256-gb-CID632-ID8sgkO.html
izpolzvano,"Industrialna zona - Iztok, gr. Plovdiv, Oblast Plovdiv",200.0,HTC U ultra,https://www.olx.bg/ad/htc-u-ultra-CID632-ID86UEX.html
izpolzvano,"Levski, gr. Sofiya, Oblast Sofiya-grad",450.0,IPhone 7+ & Huawei LYO-L21,https://www.olx.bg/ad/iphone-7-huawei-lyo-l21-CID632-ID89coO.html
izpolzvano,"Storgoziya, gr. Pleven, Oblast Pleven",110.0,Prodavam LG 4 xHD,https://www.olx.bg/ad/prodavam-lg-4-xhd-CID632-ID6paWA.html
izpolzvano,"Idealen tsentar, gr. Montana, Oblast Montana",380.0,Samsung galaxy note 8,https://www.olx.bg/ad/samsung-galaxy-note-8-CID632-ID8pN9F.html
izpolzvano,"Charodeyka - Sever, gr. Ruse, Oblast Ruse",220.0,Samsung Galaxy S7 G930F,https://www.olx.bg/ad/samsung-galaxy-s7-g930f-CID632-ID8shRc.html
izpolzvano,"Charodeyka - Sever, gr. Ruse, Oblast Ruse",120.0,Huawei Y6 2017 (MYA-L23),https://www.olx.bg/ad/huawei-y6-2017-mya-l23-CID632-ID8shRJ.html
izpolzvano,"gr. Dimitrovgrad, Oblast Haskovo",149.0,Huawei P9 EVA-L09 Dual Camera Leica,https://www.olx.bg/ad/huawei-p9-eva-l09-dual-camera-leica-CID632-ID8rLmL.html
izpolzvano,"gr. Kostenets, Oblast Sofiya-oblast",320.0,Iphone 8 64GB Space Gray,https://www.olx.bg/ad/iphone-8-64gb-space-gray-CID632-ID8h1i5.html
izpolzvano,"gr. Gorna Oryahovitsa, Oblast Veliko Tarnovo",250.0,Samsung galaxy A6 plus,https://www.olx.bg/ad/samsung-galaxy-a6-plus-CID632-ID8lqMu.html
izpolzvano,"Druzhba 1, gr. Ruse, Oblast Ruse",12.0,Prodavam 2BR.STATsIONARNI telefona'PHILIPS'.,https://www.olx.bg/ad/prodavam-2br-statsionarni-telefonaphilips-CID632-ID8fGK5.html
izpolzvano,"Vazrazhdane, gr. Burgas, Oblast Burgas",10.0,Statsionaren telefon PALLADIUM,https://www.olx.bg/ad/statsionaren-telefon-palladium-CID632-ID7LiuU.html
izpolzvano,"gr. Byala, Oblast Ruse",199.0,Sony Experia XA1 Ultra,https://www.olx.bg/ad/sony-experia-xa1-ultra-CID632-ID8shSV.html
izpolzvano,"Mladost 1A, gr. Sofiya, Oblast Sofiya-grad",180.0,IPhone 6s,https://www.olx.bg/ad/iphone-6s-CID632-ID8iNZ9.html
izpolzvano,"Vazrazhdane, gr. Burgas, Oblast Burgas",240.0,IPhone 6s - 2 broya,https://www.olx.bg/ad/iphone-6s-2-broya-CID632-ID8oDJx.html
izpolzvano,"Reduta, gr. Sofiya, Oblast Sofiya-grad",129.0,Prodavam GSM SONY M4 Aqua,https://www.olx.bg/ad/prodavam-gsm-sony-m4-aqua-CID632-ID7n7ph.html
novo,"gr. Nova Zagora, Oblast Sliven",12.0,Statsionaren telefon Sagemcom C100,https://www.olx.bg/ad/statsionaren-telefon-sagemcom-c100-CID632-ID8gWxS.html
izpolzvano,"Kazanski - iztok, gr. Stara Zagora, Oblast Stara Zagora",400.0,Huawei p30pro 8gb 256Rom,https://www.olx.bg/ad/huawei-p30pro-8gb-256rom-CID632-ID8shUm.html
izpolzvano,"Kyuchuk Parizh, gr. Plovdiv, Oblast Plovdiv",190.0,Nexus 5X - Otlichno sastoyanie,https://www.olx.bg/ad/nexus-5x-otlichno-sastoyanie-CID632-ID8shUA.html
izpolzvano,"gr. Kozloduy, Oblast Vratsa",50.0,Samsung galaksi ekspres,https://www.olx.bg/ad/samsung-galaksi-ekspres-CID632-ID8qigP.html
izpolzvano,"Druzhba 1, gr. Dobrich, Oblast Dobrich",300.0,Huawei nova 5t.Mnogo zapazen,https://www.olx.bg/ad/huawei-nova-5t-mnogo-zapazen-CID632-ID8shUF.html
izpolzvano,"Druzhba 3, gr. Ruse, Oblast Ruse",20.0,Telefon Nokiya sas originalno zaryadno,https://www.olx.bg/ad/telefon-nokiya-sas-originalno-zaryadno-CID632-ID8ouxV.html
izpolzvano,"gr. Karlovo, Oblast Plovdiv",150.0,Sonim xp7 v dobro sastoyanie,https://www.olx.bg/ad/sonim-xp7-v-dobro-sastoyanie-CID632-ID8shUR.html
izpolzvano,"Zapad, gr. Kyustendil, Oblast Kyustendil",30.0,Mobilen telefon Nokiya 3310.,https://www.olx.bg/ad/mobilen-telefon-nokiya-3310-CID632-ID8qjfT.html
izpolzvano,"gr. Dimitrovgrad, Oblast Haskovo",50.0,Retro MOBIFON - Plashtam dostavkata,https://www.olx.bg/ad/retro-mobifon-plascham-dostavkata-CID632-ID7ucA3.html
izpolzvano,"Mladost 3, gr. Sofiya, Oblast Sofiya-grad",370.0,Iphone 7,https://www.olx.bg/ad/iphone-7-CID632-ID8q7po.html
izpolzvano,"Zona B-5-3, gr. Sofiya, Oblast Sofiya-grad",100.0,Iphone 7 black jet 128gb za chasti s izgoryala danna platka bez icloud,https://www.olx.bg/ad/iphone-7-black-jet-128gb-za-chasti-s-izgoryala-danna-platka-bez-icloud-CID632-ID8fyZP.html
izpolzvano,"Akatsiya, gr. Veliko Tarnovo, Oblast Veliko Tarnovo",130.0,Samsung Galaxy A40,https://www.olx.bg/ad/samsung-galaxy-a40-CID632-ID8shMd.html
izpolzvano,"Avtogara, gr. Varna, Oblast Varna",13.0,Bezzh.telefon “SAGEM” model “D16T”,https://www.olx.bg/ad/bezzh-telefon-sagem-model-d16t-CID632-ID5ruJK.html
izpolzvano,"Druzhba 3, gr. Ruse, Oblast Ruse",25.0,Telefon Soni Erikson,https://www.olx.bg/ad/telefon-soni-erikson-CID632-ID8ouvO.html
izpolzvano,"Zapaden park, gr. Sofiya, Oblast Sofiya-grad",175.0,Sony Z5 Compact v perfektno sastoyanie,https://www.olx.bg/ad/sony-z5-compact-v-perfektno-sastoyanie-CID632-ID8pKce.html
izpolzvano,"s. Grozdyovo, Oblast Varna",60.0,Prodavam ayfon 6,https://www.olx.bg/ad/prodavam-ayfon-6-CID632-ID8shMi.html
izpolzvano,"gr. Breznik, Oblast Pernik",200.0,IPhone 6 Ayfon 6,https://www.olx.bg/ad/iphone-6-ayfon-6-CID632-ID8qcQn.html
izpolzvano,"Tsentralna gara, gr. Plovdiv, Oblast Plovdiv",450.0,Samsung A51 128G,https://www.olx.bg/ad/samsung-a51-128g-CID632-ID8shNs.html
izpolzvano,"Borovets, gr. Targovishte, Oblast Targovishte",30.0,Nokia Lumia 820 sas schupen nerabotesht displey,https://www.olx.bg/ad/nokia-lumia-820-sas-schupen-nerabotesch-displey-CID632-ID8i1T6.html
izpolzvano,"Komluka, gr. Sliven, Oblast Sliven",90.0,Samsung galaxy s 4 mini,https://www.olx.bg/ad/samsung-galaxy-s-4-mini-CID632-ID8qh4W.html
izpolzvano,"Tsentar, gr. Stara Zagora, Oblast Stara Zagora",790.0,Prodavam OnePlus 7T 256 GB  s ostatachna garantsiya  1 godina i 6 mesetsa.,https://www.olx.bg/ad/prodavam-oneplus-7t-256-gb-s-ostatachna-garantsiya-1-godina-i-6-mesetsa-CID632-ID8ovnT.html
izpolzvano,"Kamenitsa 2, gr. Plovdiv, Oblast Plovdiv",250.0,Huawei P30 lite black,https://www.olx.bg/ad/huawei-p30-lite-black-CID632-ID8qiBl.html
izpolzvano,"Promishlena zona, gr. Montana, Oblast Montana",150.0,Huawei y 5 2019 android,https://www.olx.bg/ad/huawei-y-5-2019-android-CID632-ID8shOq.html
izpolzvano,"Rodina 4, gr. Ruse, Oblast Ruse",790.0,Apple IPhone XS 64gb Space Grey,https://www.olx.bg/ad/apple-iphone-xs-64gb-space-grey-CID632-ID8c3Yz.html
izpolzvano,"Druzhba 1, gr. Sofiya, Oblast Sofiya-grad",480.0,IPhone 8          .,https://www.olx.bg/ad/iphone-8-CID632-ID8rBrY.html
novo,"s. Toros, Oblast Lovech",380.0,Huawei p20 pro nerazlichim ot nov,https://www.olx.bg/ad/huawei-p20-pro-nerazlichim-ot-nov-CID632-ID8shOW.html
izpolzvano,"Nadezhda 2, gr. Sofiya, Oblast Sofiya-grad",300.0,Honor 10 classic,https://www.olx.bg/ad/honor-10-classic-CID632-ID8qryn.html
novo,"gr. Dimitrovgrad, Oblast Haskovo",80.0,Alcatel 1s - 2019,https://www.olx.bg/ad/alcatel-1s-2019-CID632-ID8shP2.html
izpolzvano,"7-mi 11-ti kilometar, gr. Sofiya, Oblast Sofiya-grad",640.0,Htc u12+ htc plus,https://www.olx.bg/ad/htc-u12-htc-plus-CID632-ID88dKg.html
novo,"Nadezhda 3, gr. Sofiya, Oblast Sofiya-grad",299.0,"Smartfon 6.28"" OPPO R15 RAM 6 GB/ROM 128 GB",https://www.olx.bg/ad/smartfon-6-28-oppo-r15-ram-6-gb-rom-128-gb-CID632-ID7KRxN.html
novo,"Hipodruma, gr. Sofiya, Oblast Sofiya-grad",419.0,HUAWEI P30 lite byala perla white smartfon 128GB chisto nov ot A1 iPhone,https://www.olx.bg/ad/huawei-p30-lite-byala-perla-white-smartfon-128gb-chisto-nov-ot-a1-iphone-CID632-ID8195Y.html
izpolzvano,"Bazar Levski, gr. Varna, Oblast Varna",170.0,IPhone SE Rose gold 32 GB,https://www.olx.bg/ad/iphone-se-rose-gold-32-gb-CID632-ID8oCpR.html
novo,"s. Lazarovo, Oblast Pleven",1200.0,Huawei P40 pro 256GB,https://www.olx.bg/ad/huawei-p40-pro-256gb-CID632-ID8shPC.html
izpolzvano,"7-mi 11-ti kilometar, gr. Sofiya, Oblast Sofiya-grad",180.0,Samsung galaxy S6 Gold 32gb,https://www.olx.bg/ad/samsung-galaxy-s6-gold-32gb-CID632-ID8shGj.html
novo,"gr. Knezha, Oblast Pleven",450.0,Huawei p30 128gb,https://www.olx.bg/ad/huawei-p30-128gb-CID632-ID8q3Kj.html
izpolzvano,"gr. Slivnitsa, Oblast Sofiya-oblast",40.0,Nokia 3310(nokia 3310),https://www.olx.bg/ad/nokia-3310nokia-3310-CID632-ID8shGu.html
izpolzvano,"Asparuhovo, gr. Varna, Oblast Varna",160.0,Samsung Galaxy A3 (2016) 16GB,https://www.olx.bg/ad/samsung-galaxy-a3-2016-16gb-CID632-ID8qbJg.html
izpolzvano,"Lyatno kino Trakiya, gr. Varna, Oblast Varna",1299.0,Samsung s20 ultra 5G 128GB,https://www.olx.bg/ad/samsung-s20-ultra-5g-128gb-CID632-ID8shLS.html
izpolzvano,"gr. Devnya, Oblast Varna",30.0,Samsung Galaxy J7 2017,https://www.olx.bg/ad/samsung-galaxy-j7-2017-CID632-ID8shGB.html
izpolzvano,"Mladost 2, gr. Sofiya, Oblast Sofiya-grad",450.0,SAMSUNG Galaxy S9 / 64 GB,https://www.olx.bg/ad/samsung-galaxy-s9-64-gb-CID632-ID8shGN.html
novo,"Studentski grad, gr. Sofiya, Oblast Sofiya-grad",40.0,"Chisto nov telefon, Telenor",https://www.olx.bg/ad/chisto-nov-telefon-telenor-CID632-ID7pcKz.html
novo,"Slaveykov, gr. Burgas, Oblast Burgas",130.0,"Nokia 800 Tough, Dual SIM, Black",https://www.olx.bg/ad/nokia-800-tough-dual-sim-black-CID632-ID8nUXo.html
izpolzvano,"gr. Yablanitsa, Oblast Lovech",199.0,Aifon 6 16bg 90% zhivot,https://www.olx.bg/ad/aifon-6-16bg-90-zhivot-CID632-ID8shHb.html
izpolzvano,"Mladost 1, gr. Varna, Oblast Varna",40.0,Prodavam zapazena i mnogo dobre raboteshta Nokia C3-00,https://www.olx.bg/ad/prodavam-zapazena-i-mnogo-dobre-rabotescha-nokia-c3-00-CID632-ID8shGL.html
izpolzvano,"7-mi 11-ti kilometar, gr. Sofiya, Oblast Sofiya-grad",160.0,Samsung galaxy a5 2017,https://www.olx.bg/ad/samsung-galaxy-a5-2017-CID632-ID8kSS8.html
izpolzvano,"Lyulin 9, gr. Sofiya, Oblast Sofiya-grad",699.0,Perfekten! Galaxy S10 Plus 128 GB White,https://www.olx.bg/ad/perfekten-galaxy-s10-plus-128-gb-white-CID632-ID8shHF.html
novo,"Banishora, gr. Sofiya, Oblast Sofiya-grad",40.0,Statsionaren telefon Siemens,https://www.olx.bg/ad/statsionaren-telefon-siemens-CID632-ID8bubg.html
izpolzvano,"gr. Kazanlak, Oblast Stara Zagora",30.0,Telefon: ZTE Blade III,https://www.olx.bg/ad/telefon-zte-blade-iii-CID632-ID8shHH.html
izpolzvano,"Vazrazhdane, gr. Burgas, Oblast Burgas",500.0,IPhone 7 Plus 32GB,https://www.olx.bg/ad/iphone-7-plus-32gb-CID632-ID8qi8I.html
izpolzvano,"Zdravets, gr. Ruse, Oblast Ruse",100.0,Star telefon Vorshilov,https://www.olx.bg/ad/star-telefon-vorshilov-CID632-ID86uaI.html
izpolzvano,"Borovo, gr. Sofiya, Oblast Sofiya-grad",735.0,Iphone XS 64GB Space Grey,https://www.olx.bg/ad/iphone-xs-64gb-space-grey-CID632-ID8p0WU.html
izpolzvano,"Zdravets, gr. Ruse, Oblast Ruse",110.0,"Nokiya 3110,6110 i soni",https://www.olx.bg/ad/nokiya-3110-6110-i-soni-CID632-ID86pG6.html
izpolzvano,"gr. Svishtov, Oblast Veliko Tarnovo",65.0,Nokia 2.1 2018za chasti ili za popravka,https://www.olx.bg/ad/nokia-2-1-2018za-chasti-ili-za-popravka-CID632-ID8shIx.html
izpolzvano,"Lyatno kino Trakiya, gr. Varna, Oblast Varna",100.0,Telefon Sony xperia E5 white,https://www.olx.bg/ad/telefon-sony-xperia-e5-white-CID632-ID8qjL8.html
izpolzvano,"Balgarka, gr. Sliven, Oblast Sliven",290.0,Huawei P40 Lite Perfekten,https://www.olx.bg/ad/huawei-p40-lite-perfekten-CID632-ID8oDkp.html
izpolzvano,"Buzludzha, gr. Kyustendil, Oblast Kyustendil",400.0,Iphone7+,https://www.olx.bg/ad/iphone7-CID632-ID8shIJ.html
izpolzvano,"Manastirski livadi, gr. Sofiya, Oblast Sofiya-grad",250.0,Iphone 4 ios 4.3.5,https://www.olx.bg/ad/iphone-4-ios-4-3-5-CID632-ID8shzK.html
izpolzvano,"Elektron, gr. Varna, Oblast Varna",898.0,Samsung Galaxy Note 10,https://www.olx.bg/ad/samsung-galaxy-note-10-CID632-ID8qj2G.html
izpolzvano,"Hadzhi Dimitar, gr. Sofiya, Oblast Sofiya-grad",750.0,Apple iPhone XS 64gb,https://www.olx.bg/ad/apple-iphone-xs-64gb-CID632-ID8qfil.html
novo,"Tsentar, gr. Dobrich, Oblast Dobrich",240.0,Prodavam chisto nov Smartphone Android 10 4GB RAM 64 ROM,https://www.olx.bg/ad/prodavam-chisto-nov-smartphone-android-10-4gb-ram-64-rom-CID632-ID8ju9M.html
novo,"Avtogara, gr. Dobrich, Oblast Dobrich",242.0,Prodavam chisto nov Smartfon A 70,https://www.olx.bg/ad/prodavam-chisto-nov-smartfon-a-70-CID632-ID8khjM.html
izpolzvano,"Lyulin 8, gr. Sofiya, Oblast Sofiya-grad",100.0,Telefon Alfa 20 model 5029y,https://www.olx.bg/ad/telefon-alfa-20-model-5029y-CID632-ID8mLRC.html
izpolzvano,"Tsentar, gr. Shumen, Oblast Shumen",630.0,Iphone Xr,https://www.olx.bg/ad/iphone-xr-CID632-ID8shAx.html
izpolzvano,"Zaharna fabrika, gr. Plovdiv, Oblast Plovdiv",310.0,IPhone 11 icloud,https://www.olx.bg/ad/iphone-11-icloud-CID632-ID8shAO.html
novo,"k.k. Sv.Sv. Konstantin i Elena, Oblast Varna",55.0,Displey Huawei Honour Y9 Prime/Honour 8s/Honour 7A/Honour 7s,https://www.olx.bg/ad/displey-huawei-honour-y9-prime-honour-8s-honour-7a-honour-7s-CID632-ID8ombO.html
novo,"Tsentar, gr. Dobrich, Oblast Dobrich",185.0,Prodavam Xiaomi Redmi Note 5 Pro vav velikolepno sastoyanie kalafi i,https://www.olx.bg/ad/prodavam-xiaomi-redmi-note-5-pro-vav-velikolepno-sastoyanie-kalafi-i-CID632-ID8h0F1.html
izpolzvano,"Tsentar, gr. Vidin, Oblast Vidin",300.0,IPhone 7,https://www.olx.bg/ad/iphone-7-CID632-ID85Exy.html
izpolzvano,"Tsentar, gr. Stara Zagora, Oblast Stara Zagora",180.0,Xiaomi Redmi Note 6 Pro,https://www.olx.bg/ad/xiaomi-redmi-note-6-pro-CID632-ID8shCb.html
izpolzvano,"Operata, gr. Stara Zagora, Oblast Stara Zagora",200.0,Samsung Galaxy Note 4,https://www.olx.bg/ad/samsung-galaxy-note-4-CID632-ID70pKF.html
izpolzvano,"7-mi 11-ti kilometar, gr. Sofiya, Oblast Sofiya-grad",29.0,Prodavam Nokia 106/1110i/1200/1680/2300,https://www.olx.bg/ad/prodavam-nokia-106-1110i-1200-1680-2300-CID632-ID7StB7.html
izpolzvano,"Kazanski - iztok, gr. Stara Zagora, Oblast Stara Zagora",250.0,Samsung S8 Plus 64GB,https://www.olx.bg/ad/samsung-s8-plus-64gb-CID632-ID8nkml.html
izpolzvano,"Kyuchuk Parizh, gr. Plovdiv, Oblast Plovdiv",125.0,Huawei Y5 2019 2/32GB Dual,https://www.olx.bg/ad/huawei-y5-2019-2-32gb-dual-CID632-ID8qvGB.html
izpolzvano,"Dobrudzhanski, gr. Shumen, Oblast Shumen",100.0,Samsung u800,https://www.olx.bg/ad/samsung-u800-CID632-ID8iLVZ.html
novo,"gr. Tryavna, Oblast Gabrovo",180.0,Sony Xperia 10     .,https://www.olx.bg/ad/sony-xperia-10-CID632-ID8shCO.html
izpolzvano,"Serdika, gr. Sofiya, Oblast Sofiya-grad",750.0,IPhone 7 plus 256gb,https://www.olx.bg/ad/iphone-7-plus-256gb-CID632-ID8pz0r.html
novo,"Druzhba, gr. Sliven, Oblast Sliven",50.0,Bezzhichen telefon,https://www.olx.bg/ad/bezzhichen-telefon-CID632-ID7Yt6U.html
izpolzvano,"Mladost 1, gr. Sofiya, Oblast Sofiya-grad",550.0,128GB Samsung Galaxy A71 Technopolis Garantsiya do 2023g. Blue / Sin,https://www.olx.bg/ad/128gb-samsung-galaxy-a71-technopolis-garantsiya-do-2023g-blue-sin-CID632-ID8shCH.html
novo,"Stolipinovo, gr. Plovdiv, Oblast Plovdiv",1200.0,Samsung Galaxy Note 20 Chisto nov.,https://www.olx.bg/ad/samsung-galaxy-note-20-chisto-nov-CID632-ID8pMLF.html
izpolzvano,"Lozenets, gr. Sofiya, Oblast Sofiya-grad",150.0,Telefon Talkase T3 - s razmer kato kreditna karta,https://www.olx.bg/ad/telefon-talkase-t3-s-razmer-kato-kreditna-karta-CID632-ID8ohsS.html
izpolzvano,"7-mi 11-ti kilometar, gr. Sofiya, Oblast Sofiya-grad",49.99,Telefon faks Panasonic,https://www.olx.bg/ad/telefon-faks-panasonic-CID632-ID7tyJw.html
izpolzvano,"gr. Chirpan, Oblast Stara Zagora",450.0,Huawei p20 128GB,https://www.olx.bg/ad/huawei-p20-128gb-CID632-ID8oF4J.html
izpolzvano,"9-ti kvartal, gr. Pleven, Oblast Pleven",799.0,IPhone SE 2020 128GB,https://www.olx.bg/ad/iphone-se-2020-128gb-CID632-ID8shhH.html
novo,"Idealen tsentar, gr. Pleven, Oblast Pleven",110.0,Alcatel 1 (Chisto Nov Mobilen Telefon),https://www.olx.bg/ad/alcatel-1-chisto-nov-mobilen-telefon-CID632-ID8obli.html
izpolzvano,"Meden rudnik - zona A, gr. Burgas, Oblast Burgas",220.0,Samsung Galaxy A8-GOLD 32GB SM-A530F 2018g.Nerazlichim ot nov!,https://www.olx.bg/ad/samsung-galaxy-a8-gold-32gb-sm-a530f-2018g-nerazlichim-ot-nov-CID632-ID8shjQ.html
izpolzvano,"Industrialna zona - Trakiya, gr. Plovdiv, Oblast Plovdiv",650.0,IPhone XS 64gb,https://www.olx.bg/ad/iphone-xs-64gb-CID632-ID8shjR.html
izpolzvano,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",730.0,Iphone X iphone 10,https://www.olx.bg/ad/iphone-x-iphone-10-CID632-ID8gNUW.html
izpolzvano,"Belite brezi, gr. Sofiya, Oblast Sofiya-grad",275.0,Samsung A50 oranzhev otlichen,https://www.olx.bg/ad/samsung-a50-oranzhev-otlichen-CID632-ID8shhq.html
izpolzvano,"v.z. Boyana, gr. Sofiya, Oblast Sofiya-grad",300.0,Iphone 7  idealen,https://www.olx.bg/ad/iphone-7-idealen-CID632-ID8shkf.html
izpolzvano,"Druzhba 2, gr. Sofiya, Oblast Sofiya-grad",630.0,Iphone XS MAX 64GB,https://www.olx.bg/ad/iphone-xs-max-64gb-CID632-ID8shkc.html
izpolzvano,"gr. Kostinbrod, Oblast Sofiya-oblast",280.0,Huawei P Smart Pro,https://www.olx.bg/ad/huawei-p-smart-pro-CID632-ID8shm9.html
izpolzvano,"Druzhba 2, gr. Sofiya, Oblast Sofiya-grad",160.0,Huawei p20 lite perfekten,https://www.olx.bg/ad/huawei-p20-lite-perfekten-CID632-ID8shmV.html
izpolzvano,"Orlandovtsi, gr. Sofiya, Oblast Sofiya-grad",250.0,Iphone 6s,https://www.olx.bg/ad/iphone-6s-CID632-ID8iIk9.html
izpolzvano,"gr. Kazanlak, Oblast Stara Zagora",90.0,Telefon Sony Xperia s Prastov Otpechatak - zaklyuchen kam operator,https://www.olx.bg/ad/telefon-sony-xperia-s-prastov-otpechatak-zaklyuchen-kam-operator-CID632-ID8shnB.html
novo,"Operata, gr. Stara Zagora, Oblast Stara Zagora",340.0,Smartfon Samsung Galaxy A30s,https://www.olx.bg/ad/smartfon-samsung-galaxy-a30s-CID632-ID8pTLK.html
izpolzvano,"7-mi 11-ti kilometar, gr. Sofiya, Oblast Sofiya-grad",150.0,Xiaomi Mi A1 s podarak Mi band 2,https://www.olx.bg/ad/xiaomi-mi-a1-s-podarak-mi-band-2-CID632-ID8qjxx.html
